Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172422,1.13495785,-3.165261371,-3.303764131,-1.192681184,-0.869889585,-1.112794394,0.744974908,-0.646199371,-2.181248207,1.661922055,0.080352712,-1.222112736,-1.22658052,0.906151007,-1.111830648,-0.957433174,0.494621686,0.546994027,0.258095287,0.777840157,0.514643413,0.455556967,-0.776032236,-0.44038938,0.39635576,0.247181725,-0.207241085,0.007318075,665.7,0
172422,2.077318156,-0.601152001,-2.1755228,-0.625834987,0.77640483,0.417604867,0.036404073,-0.064903842,-0.971307775,0.792654396,-0.311583721,0.438507618,0.621476904,0.40531436,0.328096629,-3.077333355,1.015402813,-0.924957682,-1.738374213,-0.650982215,-0.171404108,0.247222901,0.161260325,-0.21547237,0.042657049,0.888810966,-0.047250503,-0.082542235,19,0
172424,2.029611524,-0.559663863,-1.795392385,-1.365856866,-0.282148883,-1.844942564,0.422183113,-0.501610088,1.582985988,-0.867717416,-0.660183812,0.491620217,-0.656735403,0.621760937,0.629848098,-1.083799871,0.057334434,-0.518422911,0.983325436,-0.149449881,-0.07365555,-0.100398306,0.082181965,0.069454315,0.135590478,-0.280838409,-0.045694973,-0.057398667,59.43,0
172426,-1.419104506,2.666987798,-2.938157285,0.114302342,-0.337051048,-1.587385401,-0.580167342,1.538559355,-0.537197759,-1.620972984,1.296277424,0.788766026,-0.071354776,-1.315257096,0.094658844,1.20261036,2.289752735,1.952801684,-0.401710317,-0.292627427,0.375761143,0.751326104,0.061398077,-0.217902647,-0.167685867,-0.164885615,-0.351189516,-0.085012693,1,0
172426,1.685183384,-1.953030664,-1.267281795,-1.959360312,-1.184285585,-0.676369805,-0.322643199,-0.316021969,1.001606416,-0.375554995,-1.375451483,1.023958088,1.442865123,-0.367272559,0.324711629,-2.05031993,-0.07576769,0.911996268,0.490556611,0.03183379,-0.622669245,-1.618126167,0.150837875,-0.679575496,-0.479369146,-0.651049219,0.003385729,0.0069098,282.77,0
172427,1.85148067,0.220373106,0.265147451,3.887532892,-0.355553756,0.265957966,-0.531478923,0.115072352,-0.224320787,1.376537883,-1.489979986,-0.297977796,-0.041239367,-0.251650243,-0.564339473,1.208127871,-0.929729286,0.131765274,-1.750251119,-0.270350771,0.228194352,0.760570163,0.136885733,-0.041278224,-0.186771207,0.088683448,0.013780251,-0.031251945,15.03,0
172428,-0.021857144,0.484945902,-0.901056236,-0.32975947,1.510398087,-0.578302164,1.189046601,-0.435929906,0.211280166,-0.692983016,-1.15697359,-0.89152691,-0.296884303,-1.142310143,0.899955651,0.264754951,0.119606846,1.057807386,0.150931554,-0.07381767,0.181526084,0.846551762,0.051605725,-0.057079797,-0.235149206,-0.172046712,-0.100338126,-0.135357596,42.81,0
172429,-6.102940052,5.506924736,-2.796360169,-1.922428698,-0.303550486,-0.949985963,0.786105765,0.282483712,4.891946938,6.926239027,1.068065928,0.078323917,-0.972221429,-3.492610404,-1.051065076,-0.239625165,0.469775233,0.608479197,-0.532380742,3.224422313,-0.846157935,0.018498628,-0.132327452,-0.596219303,0.963978602,0.531106052,1.494740402,0.245964861,4.79,0
172429,-0.691259255,0.646340953,1.95749752,-0.187573412,-0.057814055,0.67517909,0.035249286,0.332089437,0.115706322,-0.558575607,0.594383146,0.199590694,-0.753764214,0.065897414,0.346468149,-0.236411298,-0.250403708,1.06782373,1.111697162,0.026236559,0.313053842,0.96254443,-0.471845774,0.735426144,0.539189759,0.090463945,-0.038350161,0.061878052,7.62,0
172430,-1.155379479,-0.643416103,2.411331304,-3.348003205,-0.821920898,0.15650818,-0.60938754,0.505895839,-0.007758298,-0.632142051,0.252622248,-0.055421929,-0.671864017,-0.457957712,-0.42189066,-0.331914896,-0.989564494,2.360932413,-1.698938201,-0.278689799,-0.12699498,-0.008614284,-0.155642699,0.744098491,0.331695897,0.586508494,0.222974547,0.120593995,50,0
172430,1.948810414,0.124966257,-1.733663615,0.571577391,0.205232116,-1.481757451,0.433196608,-0.481682755,0.397047659,-0.534274308,-0.130059072,0.725369735,1.239011141,-0.960958617,0.768774983,0.149409559,0.330991349,0.356824624,-0.462229307,-0.013089399,0.244466125,0.81447414,-0.083754916,0.019267229,0.273174113,-0.114150609,-0.004915191,-0.018572232,59.75,0
172431,-0.387895514,0.350307514,-0.014447869,2.102007551,0.627447347,0.075594397,-0.106615079,0.44276235,-2.482557552,1.40783702,-1.973225047,-0.020788633,1.499047903,-0.071269158,-1.773487972,-0.274877833,-0.881537186,1.168785037,-2.899684413,-0.545587023,0.007820428,0.179221748,0.535052773,0.598596524,-2.068314698,-0.537945879,0.264508548,0.237764151,38.69,0
172431,2.061308867,-0.052074362,-1.061557468,0.418919046,-0.150448822,-1.219550945,0.183656698,-0.334394148,0.544225507,0.073845864,-0.73688986,0.429884369,0.040554392,0.280366309,0.041789938,-0.106744662,-0.283567867,-0.869812907,0.142855006,-0.225729365,-0.288821685,-0.699345166,0.341418226,0.045718294,-0.300384829,0.195436555,-0.070899922,-0.059861509,1.98,0
172432,-5.268675432,3.642994663,-2.739693758,-0.684736652,-1.160530093,-1.436517855,-0.47246932,0.857707065,1.724277653,2.94159036,-1.10489033,1.091348886,0.958963984,0.150017943,-0.152813592,-0.164903081,0.131730241,-0.85743827,0.342738842,-0.375049281,-0.236451028,-0.23757854,0.976697824,0.044431954,-0.937024464,-0.077072059,-1.509026126,-0.150316626,8.98,0
172432,-0.855806142,0.037962115,0.323317953,-1.911210147,0.251870724,1.902283691,-0.141881805,1.049699951,0.193351227,-1.338318084,0.63941171,0.611271684,-0.124776321,0.497316016,1.206445286,-0.282142115,0.077295332,-0.163781579,-0.054423815,0.082572244,0.454192865,1.106516755,0.139509475,-0.887722993,-0.589859141,0.827545945,-0.001489225,0.073978629,119,0
172433,1.978376894,-0.740813976,-0.448839463,-0.915613233,-1.025632607,-0.821757144,-0.729552472,0.000722207,1.493401277,-0.290177841,1.025447053,0.8906779,-0.485510797,0.264595077,0.598567138,0.336624209,-0.68133005,0.655100205,0.394695803,-0.171946071,0.243350639,0.807900042,0.164592694,0.131166376,-0.363515186,0.520845293,-0.034501016,-0.058561079,19.07,0
172433,0.164248403,-0.125770439,0.416923868,-1.965488933,-0.35933971,1.22574941,-1.875422589,-2.420240414,-0.946012663,-0.373308026,-0.026448346,0.561162313,1.151732328,-0.315263186,-1.045874284,1.846091094,-0.49974582,-0.270329646,0.477813814,0.831646492,-0.828285268,1.644517731,-0.336996947,-0.064028198,0.824631325,0.061047932,0.129691785,0.263040278,19.95,0
172433,1.968686282,-0.434471971,-0.200605214,0.478643517,-0.77103461,-0.39004028,-0.683539866,-0.00129881,1.193452635,-0.007285952,-0.635103393,0.560130809,0.329332005,-0.299021513,0.339077389,0.226693344,-0.385831748,-0.11778845,-0.395491948,-0.155542284,0.183314035,0.719926677,0.241225651,1.209942016,-0.304215414,0.508757639,-0.02242062,-0.035120056,11.5,0
172434,2.026701691,0.64620953,-2.889600372,0.79075176,0.831008317,-1.914843657,0.641481472,-0.427266031,0.591598987,-1.46749709,0.140588093,-0.553281769,-0.882311494,-2.638928145,0.847195161,0.453454693,2.333951804,1.17434734,-0.499038957,-0.190778494,-0.075959177,-0.038009188,-0.042142883,-0.374010885,0.345037427,-0.508803659,0.029246772,0.013942798,15,0
172435,2.020989143,0.706523799,-2.841594824,0.812180682,0.836207222,-2.021954346,0.725501649,-0.510671547,0.450756841,-1.487896544,0.314739193,-0.067939217,0.009082651,-2.817910458,0.695839903,0.447312174,2.255115988,1.127925251,-0.464738014,-0.119203807,-0.063239943,0.024089608,-0.054270487,-0.21900396,0.378140721,-0.522402717,0.031119165,0.018111867,20,0
172437,-0.305145732,0.81534095,0.023736067,-0.606029084,1.154649498,-0.903627761,0.928527338,-0.072872731,-0.176076717,-1.122176346,-0.992869633,-0.863158713,-1.263212868,-0.675467137,-0.133024925,0.334672414,0.452754223,-0.001749152,-0.092104262,-0.118642868,-0.259332164,-0.834481729,0.034129048,0.53619902,-0.602072659,0.095673796,0.094888779,0.199246761,0.99,0
172437,-3.630820192,3.634191992,-4.041485433,-0.915274917,-1.041928562,-0.38841226,-1.682496206,3.152592769,-0.255192934,-0.387077558,-0.832443349,1.368736347,0.469916133,0.925402002,-1.027781472,1.578782344,0.864966871,0.797808619,0.236248761,0.056873438,-0.248340554,-1.144815272,0.347792698,-0.540629314,0.150472902,0.200846388,-0.016772172,-0.037430823,10.99,0
172438,-0.849089899,0.898239414,0.803991084,0.239063479,1.055622823,-0.705362321,1.355428407,-0.020894275,-0.887501112,-0.500803926,0.291127664,-0.570297861,-2.611846036,1.064600866,-1.219126694,-0.538485345,-0.203942015,0.245356909,0.119161495,-0.194720214,0.106642409,0.190688628,-0.551374779,-0.031930978,1.149917051,-0.369720283,-0.015985512,0.029621265,20.9,0
172440,-0.323417661,0.111936624,1.360850675,-1.705830677,-0.299670506,-0.69433134,0.163894724,0.033660657,1.022220188,-1.231101417,-1.376974198,-0.382884517,-0.797640931,-0.182481879,0.309509596,0.069762472,-0.436509249,0.359557282,0.122222544,-0.111134487,0.290735552,0.960793497,-0.236130987,-0.039348217,-0.413231764,0.751954487,0.113260145,0.157262235,11.36,0
172441,-0.335984208,-0.475824777,1.190280757,-3.248391746,-0.013621433,-0.099845985,0.135235357,-0.161765775,-1.859582998,0.672594623,-2.074680352,-2.586842115,-1.523976259,-0.428698516,-0.489557073,-0.232762135,0.039558589,0.399055537,-0.382840163,-0.363283745,-0.296070314,-0.430446223,-0.475562129,0.012548107,0.732063499,-0.136446351,-0.164267071,-0.183708229,10,0
172444,1.946107415,-0.561578058,-0.257719996,0.504340224,-0.881235497,-0.491391952,-0.68353348,-0.001054237,1.358494918,0.008827136,-1.096751579,0.036254447,-0.450122411,-0.134745757,0.467436716,0.308364646,-0.414624476,0.004312372,-0.315743675,-0.196726246,0.167371662,0.643306539,0.153260265,-0.040930481,-0.314751785,0.575947663,-0.023540596,-0.045911522,28.75,0
172445,0.078597038,0.738664774,-0.127916412,-0.934835755,0.886994209,-0.235590761,0.83104333,0.051344624,-0.110042813,-0.215749302,-0.279549891,0.054120752,-0.715397756,0.410357553,-0.939639711,0.438767839,-0.983175637,0.179343378,0.595708022,-0.05154634,-0.286550316,-0.713308447,-0.063283538,-1.066180408,-0.411823336,0.186841006,0.237345782,0.074930302,1.78,0
172446,-0.763272459,-0.027480982,0.841591853,2.726116744,1.8980325,-0.066812531,-0.395004304,0.152148783,-0.630481593,0.972996696,-1.803654306,0.192695917,1.243853676,-0.635125917,-1.629955791,1.429249159,-1.520577739,0.06894296,-2.456424102,-0.48489155,0.365867171,1.245248811,0.091937674,0.610259173,-2.025579661,-0.448855195,0.425386572,0.313858669,13,0
172447,-0.934622881,1.794096344,-1.440899797,-1.332194288,1.138449983,-1.25859085,1.509640304,-0.167441835,0.083833724,0.407605588,-0.911883006,0.123054324,0.181741952,0.52544941,-0.084274386,-0.700617865,-0.398358857,-0.481398478,-0.241338057,0.314394889,0.140530266,0.849792642,-0.188880467,0.655235278,-0.125118929,0.051184605,0.426083242,0.173254024,7.7,0
172448,-0.778500832,1.524284013,1.466102079,2.481730767,0.22183029,0.26352018,0.170155055,0.512616676,-1.344042881,0.336379939,-1.684000943,0.065847889,1.07837109,-0.285346864,-1.249075176,1.579214595,-1.231492974,0.157184851,-2.509971582,-0.339161151,0.367458062,0.902834264,-0.231726806,-0.106064719,0.038324592,-0.010214579,-0.212423123,-0.03001352,4.75,0
172448,1.753709279,0.098216951,-0.223251208,3.905560301,0.22718718,1.120957431,-0.343034716,0.287462868,-0.44755426,1.377595167,0.021847529,0.924441463,0.129292399,-0.311603543,-2.843270945,0.441773223,-0.536779679,-0.110004057,-0.992913955,-0.18471361,0.149533914,0.615646054,0.071545174,0.726057983,0.069507265,0.08272527,-0.007612575,-0.041388042,44.03,0
172449,0.192251428,-0.119331567,-0.977601335,-3.308300215,0.968343876,0.2941568,0.713116339,-0.051263086,-0.317757141,-0.767393456,-0.377845478,0.740994995,0.73915791,0.130506397,0.398710915,-3.796648169,1.085076392,-0.614603694,-1.037051605,-0.650857914,-0.164909454,0.315649256,-0.076328864,-0.306077804,-0.071417027,-0.090751185,-0.04932478,-0.029295155,21.18,0
172450,-0.906788461,1.275041446,1.227809018,0.201552805,-0.125690508,-0.318535619,0.103161839,0.405458186,-0.310568725,-1.587854816,-0.536086096,0.519663913,1.441942102,-1.332183827,1.05583848,0.060459711,0.93286202,0.94484287,0.571871992,0.106047866,0.285412943,0.921518159,-0.511251465,-0.100187294,0.68426075,0.16993615,-0.002831491,0.032050156,13.99,0
172451,-0.247996345,-0.099405934,0.039661978,-2.88675943,0.789748788,-1.51391847,0.652430508,-0.086283238,0.818482509,-1.526629834,0.562019497,0.477895004,-1.302493685,0.72308013,-0.208700839,-0.178535715,-0.766991929,0.231786127,0.58690643,-0.177983019,-0.169683542,-0.638661707,-0.063552571,-0.387545098,0.143494193,-0.598656964,-0.076077118,-0.066321981,1,0
172451,-4.201717548,4.050657828,-4.528517777,-0.926701859,-1.449225798,-0.430962771,-2.007405175,3.581436799,-0.234328531,-0.308937301,-0.955257572,1.536491046,0.534344055,1.169895848,-1.049127454,1.685810381,1.022809432,0.818545229,0.200142277,0.064281976,-0.240954699,-1.179927676,0.393261222,-0.543304002,0.222079327,0.207522578,-0.02888619,-0.043896491,19.99,0
172454,-5.128786425,4.434559961,-1.152573126,-2.357637847,1.316642703,-0.703129856,3.111958307,-2.436404444,6.459490314,10.5322838,2.30334613,-0.093211301,0.17339123,-3.986134833,0.587503182,-1.861027895,-2.372039862,-0.160858637,-0.223530248,3.734696986,-1.169529963,1.479393206,-0.30233071,-0.435988821,-0.003084883,-0.708154292,-1.330860662,-3.323161756,1.79,0
172455,-2.209137354,0.955987439,-0.226959888,-1.007088689,-0.061935366,-0.886057947,1.920485179,-0.856961302,0.824662059,0.235421861,-0.563494096,0.356685811,0.451022073,-0.248725551,0.379952205,-0.552533984,-0.654699777,-0.534626356,0.237304552,-0.609693491,-0.264807329,-0.257486238,-0.32540359,0.050224851,-0.397332014,-1.200898748,-1.855940833,-0.736253086,131.98,0
172455,1.92870642,-0.13305963,-1.448658211,0.48973863,0.081527765,-1.302642621,0.56760808,-0.479606919,0.482672658,-0.124481481,-0.644407439,0.937264308,0.812097608,0.297273366,-0.020107028,-0.544419076,-0.295394749,-0.715576294,0.146104351,-0.05757416,-0.076459651,-0.156113105,0.097730743,0.041542334,0.108366147,-0.428133624,-0.03242125,-0.043305129,75.45,0
172456,0.349353879,0.76820163,-0.187076274,-0.493053453,1.035176273,-0.466135748,0.958585897,-0.259914981,-0.26513319,-0.45092424,-1.662881791,0.378187268,1.3606465,-0.089731358,-0.229598514,-0.029067323,-0.687692072,-0.47181839,0.797531436,-0.023604058,-0.229243058,-0.50660596,0.006668414,-0.970160488,-0.764050969,0.201056685,0.08311419,0.093094592,0.89,0
172457,-0.573866911,1.366669144,0.011421917,-0.80287477,0.85454232,-0.840976325,1.586823532,-0.790326325,0.839547198,1.728742613,1.343827527,0.729518687,0.340386977,-0.380467666,-0.108590977,-0.684793624,-1.01467439,0.327388449,0.112315985,0.727023635,0.158799501,1.529255746,-0.200524957,0.057726707,-0.700059813,-0.307771873,0.449711183,-0.109000381,10.12,0
172459,2.085174876,0.393050578,-4.508200532,-0.311770683,3.510116942,2.45329922,0.220468581,0.543376801,-0.100433905,-1.0186222,0.807038107,-0.330547628,-0.531418652,-2.181448825,0.388724083,0.232071378,2.125021883,0.405548674,-0.440929512,-0.08698933,-0.067216661,-0.072641599,-0.036584283,0.529692768,0.414685142,0.735869652,-0.058232768,-0.02665762,0.76,0
172460,-0.54470501,-0.438212345,-1.739016535,-0.845547164,-0.148271083,-1.318074356,1.419368821,-0.051895122,-2.182844706,0.335048294,0.225254933,-0.355755256,-1.23650858,1.423496475,-1.18972097,-2.066103094,0.248715804,1.551560211,-0.204533033,-0.123008526,0.263849615,0.611712483,0.341463133,0.093824818,-0.105676598,0.934617541,-0.18405863,-0.050417331,238.9,0
172461,-1.400145797,0.63451185,0.399928484,1.246507644,-0.272581585,0.30862734,-0.357594019,1.100034076,-0.14828753,-0.628666387,-0.425446164,0.716704596,-1.043226159,0.703017319,-1.577922906,-0.343189705,0.338206222,0.133333183,1.584515714,-0.378330239,-0.303819886,-0.920489106,0.445577998,-0.489229539,-0.759876395,-0.999541312,-0.018981842,-0.134851545,10.94,0
172461,0.903039799,0.611958766,-0.031053166,1.146516007,0.436582139,-0.768602751,0.739140015,-0.56243236,-0.237344072,0.422190804,-0.484842404,0.183890481,1.047470064,0.145830237,1.904347616,-1.299478966,0.215316209,0.304914103,2.357331677,0.295213414,0.270995106,1.197305649,-0.195233439,-0.027203273,-0.235950534,0.239123312,-0.113864818,-0.274497056,7.99,0
172461,-1.059930569,0.415587804,1.95567253,1.223056927,0.177505512,-0.035817496,0.430147927,0.258357385,0.246526631,-0.47336368,-1.512956914,-0.480222302,-1.590842294,-0.034978293,-0.602084714,-0.908353648,0.508417755,-0.487587817,1.250384554,0.270009012,-0.510936683,-1.396319031,0.054888622,-0.127830354,0.372815599,-0.777385806,0.319383769,0.15120043,60.14,0
172463,1.934224543,-0.21182833,-0.555074044,0.999015284,0.036366393,0.576082369,-0.560874567,0.234022679,0.69422424,0.315757051,0.187712212,0.841476406,0.107821843,0.12505393,-0.173005847,0.781998122,-1.166006767,0.605062372,0.079236191,-0.168547718,-0.157640962,-0.426007305,0.301310135,0.016216539,-0.307245051,-0.95542985,0.045886121,-0.0313489,20,0
172465,2.074027123,-0.017649439,-1.115867933,0.376726998,-0.0286712,-1.118302558,0.213492516,-0.352741717,0.478942151,0.059637171,-0.791126798,0.645476623,0.57033209,0.170821643,-0.001990485,-0.084783074,-0.369175388,-0.880565029,0.198644962,-0.189869576,-0.293747987,-0.686637283,0.316656288,-0.097240619,-0.262251015,0.2035275,-0.06768962,-0.060488938,1.29,0
172466,-0.107288848,0.955497921,-0.078427421,0.204547121,0.712520728,-1.197990896,0.955672327,-0.233750393,-0.260845698,-0.955446821,-0.550446851,-0.84734048,-0.914406749,-0.64710653,1.255000437,-0.248457954,0.911403858,0.877818685,0.494919392,0.01162644,0.315638863,0.973636429,-0.263304934,-0.09660286,-0.268730731,0.002820706,0.197339907,0.214734618,18.98,0
172466,-0.249654045,0.842477713,-0.15489047,-0.855826524,1.367241405,-0.19445371,0.868968723,0.115282696,-0.414442359,-0.966932383,0.382953284,-0.275304323,-1.236450134,-0.511328043,-0.772474802,0.598950898,0.095255462,0.534044036,0.274167489,-0.125342779,-0.234246055,-0.757991735,-0.03495581,0.009673646,-0.622519178,0.103004274,0.101197692,0.185789256,0.89,0
172467,2.179084845,-0.721180635,-1.449990697,-0.861836523,-0.601179594,-1.583271068,-0.136046461,-0.426088695,-0.558716684,0.877515679,-0.663833172,-1.021655601,-0.777275304,0.350233303,0.337806642,0.893740946,0.261442013,-1.661314409,0.661141582,-0.047482007,0.056372139,0.009976171,0.20385244,0.021187858,-0.108279168,-0.316927029,-0.059071832,-0.05934516,39.9,0
172467,-1.241427022,1.311349285,-0.274258431,-0.548660827,0.275556778,-0.352518273,-0.403460434,-3.691950863,-0.077700103,-0.612085617,-0.983423453,0.453119284,-0.120351261,0.390738353,-0.404722423,-0.001353321,-0.23839537,-0.787854046,-0.25416057,0.240016317,-0.751765411,-0.351047728,0.485963645,-0.120156736,-0.624657326,0.042838497,-0.710216811,-0.417759341,1.98,0
172468,-0.916953183,1.339981667,0.196998043,-0.837792351,0.425225467,-0.745925162,0.704363656,0.305241751,-0.289651065,-0.811883365,-1.138138108,-0.460700388,-0.769191271,0.736854918,0.606145695,-0.038043279,-0.353166413,0.240740785,-0.274791716,-0.117328833,0.214761433,0.503014574,-0.509538677,0.742572844,1.226714063,0.001935192,-0.107911093,-0.072626456,2.78,0
